celsius_temperature,specific_heat_capacity
1045.58,0.6330
1045.71,0.6330
1045.83,0.6330
1045.95,0.6330
1046.07,0.6331
1046.19,0.6331
1046.32,0.6331
1046.44,0.6331
1046.56,0.6331
1046.69,0.6332
1046.81,0.6332
1046.93,0.6333
1047.06,0.6332
1047.18,0.6332
1047.30,0.6333
1047.43,0.6334
1047.55,0.6333
1047.67,0.6333
1047.80,0.6334
1047.92,0.6334
1048.04,0.6335
1048.16,0.6335
1048.29,0.6335
1048.41,0.6336
1048.53,0.6336
1048.65,0.6337
1048.77,0.6337
1048.89,0.6337
1049.02,0.6338
1049.14,0.6338
1049.26,0.6338
1049.39,0.6338
1049.51,0.6339
1049.63,0.6338
1049.76,0.6338
1049.88,0.6339
1050.00,0.6338
1050.12,0.6338
1050.24,0.6339
1050.37,0.6340
1050.49,0.6341
1050.61,0.6342
1050.74,0.6342
1050.86,0.6341
1050.98,0.6342
1051.10,0.6342
1051.22,0.6342
1051.35,0.6343
1051.47,0.6342
1051.59,0.6343
1051.72,0.6343
1051.83,0.6344
1051.96,0.6345
1052.08,0.6345
1052.20,0.6345
1052.33,0.6345
1052.45,0.6346
1052.58,0.6346
1052.70,0.6346
1052.82,0.6346
1052.94,0.6348
1053.06,0.6349
1053.19,0.6350
1053.31,0.6350
1053.43,0.6351
1053.56,0.6351
1053.68,0.6352
1053.80,0.6353
1053.92,0.6353
1054.04,0.6353
1054.16,0.6354
1054.29,0.6355
1054.41,0.6356
1054.53,0.6356
1054.66,0.6357
1054.78,0.6357
1054.90,0.6358
1055.02,0.6358
1055.14,0.6358
1055.27,0.6359
1055.39,0.6359
1055.51,0.6359
1055.64,0.6359
1055.76,0.6360
1055.88,0.6360
1056.00,0.6360
1056.13,0.6360
1056.25,0.6360
1056.37,0.6360
1056.49,0.6361
1056.62,0.6360
1056.74,0.6359
1056.86,0.6360
1056.99,0.6360
1057.11,0.6359
1057.23,0.6360
1057.35,0.6360
1057.48,0.6359
1057.60,0.6360
1057.73,0.6361
1057.84,0.6361
1057.97,0.6361
1058.09,0.6361
1058.21,0.6361
1058.33,0.6361
1058.46,0.6361
1058.58,0.6362
1058.70,0.6362
1058.82,0.6362
1058.94,0.6362
1059.07,0.6362
1059.19,0.6362
1059.32,0.6362
1059.44,0.6362
1059.56,0.6363
1059.68,0.6362
1059.81,0.6363
1059.93,0.6363
1060.05,0.6362
1060.17,0.6361
1060.30,0.6361
1060.42,0.6361
1060.54,0.6361
1060.67,0.6360
1060.79,0.6361
1060.90,0.6361
1061.03,0.6360
1061.15,0.6360
1061.27,0.6360
1061.40,0.6360
1061.52,0.6360
1061.65,0.6360
1061.77,0.6360
1061.89,0.6359
1062.01,0.6359
1062.14,0.6358
1062.25,0.6358
1062.38,0.6358
1062.50,0.6357
1062.62,0.6357
1062.74,0.6357
1062.87,0.6356
1062.99,0.6354
1063.11,0.6353
1063.23,0.6353
1063.36,0.6353
1063.48,0.6353
1063.60,0.6353
1063.73,0.6353
1063.84,0.6352
1063.97,0.6351
1064.09,0.6350
1064.22,0.6349
1064.34,0.6349
1064.46,0.6349
1064.58,0.6349
1064.71,0.6349
1064.83,0.6349
1064.95,0.6349
1065.07,0.6349
1065.20,0.6349
1065.32,0.6348
1065.44,0.6348
1065.56,0.6348
1065.69,0.6349
1065.81,0.6349
1065.93,0.6349
1066.06,0.6349
1066.17,0.6350
1066.30,0.6350
1066.42,0.6350
1066.54,0.6350
1066.66,0.6349
1066.78,0.6350
1066.91,0.6350
1067.04,0.6349
1067.16,0.6349
1067.27,0.6349
1067.40,0.6348
1067.52,0.6348
1067.64,0.6348
1067.76,0.6348
1067.89,0.6349
1068.01,0.6350
1068.13,0.6350
1068.25,0.6351
1068.38,0.6351
1068.50,0.6352
1068.62,0.6353
1068.75,0.6354
1068.87,0.6355
1068.98,0.6356
1069.11,0.6356
1069.24,0.6357
1069.35,0.6357
1069.48,0.6358
1069.60,0.6359
1069.73,0.6361
1069.85,0.6362
1069.97,0.6363
1070.09,0.6364
1070.21,0.6365
1070.33,0.6366
1070.46,0.6367
1070.59,0.6369
1070.70,0.6370
1070.83,0.6370
1070.95,0.6372
1071.07,0.6372
1071.20,0.6374
1071.32,0.6375
1071.44,0.6376
1071.56,0.6377
1071.69,0.6378
1071.81,0.6379
1071.93,0.6380
1072.05,0.6380
1072.17,0.6380
1072.29,0.6381
1072.42,0.6382
1072.54,0.6382
1072.66,0.6383
1072.79,0.6383
1072.91,0.6384
1073.03,0.6383
1073.15,0.6384
1073.27,0.6384
1073.40,0.6385
1073.52,0.6386
1073.64,0.6386
1073.77,0.6387
1073.89,0.6386
1074.01,0.6386
1074.13,0.6387
1074.26,0.6388
1074.38,0.6388
1074.50,0.6388
1074.62,0.6389
1074.75,0.6390
1074.87,0.6391
1074.99,0.6391
1075.11,0.6391
1075.23,0.6392
1075.36,0.6392
1075.48,0.6392
1075.60,0.6393
1075.72,0.6393
1075.84,0.6394
1075.97,0.6395
1076.09,0.6396
1076.21,0.6396
1076.33,0.6396
1076.46,0.6396
1076.58,0.6395
1076.71,0.6396
1076.83,0.6397
1076.95,0.6396
1077.07,0.6397
1077.19,0.6396
1077.32,0.6396
1077.44,0.6395
1077.56,0.6395
1077.69,0.6395
1077.81,0.6395
1077.93,0.6395
1078.05,0.6396
1078.18,0.6396
1078.29,0.6397
1078.42,0.6398
1078.54,0.6398
1078.66,0.6398
1078.78,0.6398
1078.90,0.6398
1079.03,0.6398
1079.15,0.6397
1079.27,0.6397
1079.40,0.6397
1079.52,0.6398
1079.64,0.6398
1079.76,0.6398
1079.89,0.6398
1080.01,0.6398
1080.13,0.6399
1080.26,0.6400
1080.38,0.6400
1080.50,0.6399
1080.62,0.6399
1080.75,0.6400
1080.87,0.6400
1080.99,0.6399
1081.11,0.6399
1081.24,0.6398
1081.36,0.6398
1081.48,0.6398
1081.61,0.6397
1081.73,0.6398
1081.85,0.6399
1081.98,0.6399
1082.09,0.6398
1082.21,0.6398
1082.34,0.6397
1082.46,0.6397
1082.58,0.6397
1082.70,0.6395
1082.82,0.6395
1082.95,0.6395
1083.07,0.6395
1083.20,0.6395
1083.32,0.6396
1083.44,0.6396
1083.56,0.6397
1083.69,0.6396
1083.81,0.6397
1083.94,0.6396
1084.05,0.6396
1084.18,0.6397
1084.30,0.6397
1084.42,0.6397
1084.54,0.6396
1084.67,0.6396
1084.79,0.6396
1084.91,0.6397
1085.03,0.6396
1085.16,0.6396
1085.28,0.6397
1085.40,0.6397
1085.52,0.6397
1085.65,0.6397
1085.77,0.6397
1085.89,0.6398
1086.01,0.6398
1086.13,0.6397
1086.26,0.6397
1086.38,0.6398
1086.51,0.6398
1086.63,0.6398
1086.75,0.6399
1086.87,0.6399
1086.99,0.6399
1087.11,0.6399
1087.23,0.6401
1087.36,0.6401
1087.48,0.6401
1087.60,0.6401
1087.73,0.6401
1087.85,0.6401
1087.97,0.6401
1088.09,0.6402
1088.21,0.6403
1088.33,0.6403
1088.46,0.6403
1088.58,0.6403
1088.70,0.6403
1088.82,0.6404
1088.95,0.6404
1089.07,0.6404
1089.19,0.6403
1089.32,0.6404
1089.44,0.6404
1089.56,0.6404
1089.69,0.6405
1089.81,0.6406
1089.93,0.6406
1090.05,0.6406
1090.18,0.6405
1090.30,0.6405
1090.42,0.6406
1090.55,0.6406
1090.67,0.6406
1090.79,0.6406
1090.92,0.6406
1091.04,0.6405
1091.16,0.6405
1091.28,0.6406
1091.40,0.6406
1091.53,0.6405
1091.65,0.6405
1091.77,0.6404
1091.89,0.6404
1092.02,0.6404
1092.13,0.6404
1092.26,0.6404
1092.38,0.6404
1092.51,0.6404
1092.62,0.6403
1092.75,0.6402
1092.87,0.6402
1092.99,0.6402
1093.12,0.6402
1093.24,0.6401
1093.36,0.6402
1093.48,0.6402
1093.61,0.6402
1093.73,0.6401
1093.85,0.6402
1093.97,0.6402
1094.10,0.6401
1094.22,0.6400
1094.33,0.6400
1094.46,0.6400
1094.58,0.6400
1094.71,0.6401
1094.82,0.6400
1094.95,0.6401
1095.07,0.6401
1095.19,0.6401
1095.31,0.6402
1095.44,0.6403
1095.56,0.6403
1095.69,0.6403
1095.80,0.6403
1095.92,0.6403
1096.05,0.6403
1096.17,0.6403
1096.29,0.6404
1096.41,0.6404
1096.54,0.6404
1096.66,0.6403
1096.78,0.6403
1096.90,0.6403
1097.03,0.6404
1097.15,0.6406
1097.27,0.6406
1097.40,0.6407
1097.52,0.6407
1097.64,0.6409
1097.77,0.6411
1097.89,0.6412
1098.01,0.6412
1098.13,0.6413
1098.25,0.6415
1098.37,0.6416
1098.50,0.6416
1098.61,0.6417
1098.74,0.6418
1098.87,0.6420
1098.99,0.6421
1099.11,0.6422
1099.23,0.6422
1099.36,0.6423
1099.48,0.6423
1099.60,0.6424
1099.73,0.6424
1099.84,0.6424
1099.97,0.6424
1100.09,0.6425
1100.21,0.6426
1100.34,0.6425
1100.46,0.6425
1100.58,0.6426
1100.70,0.6426
1100.82,0.6427
1100.95,0.6426
1101.07,0.6426
1101.19,0.6426
1101.31,0.6426
1101.44,0.6426
1101.56,0.6427
1101.68,0.6426
1101.80,0.6426
1101.92,0.6426
1102.05,0.6426
1102.17,0.6427
1102.29,0.6427
1102.41,0.6426
1102.54,0.6426
1102.65,0.6427
1102.78,0.6425
1102.91,0.6425
1103.02,0.6426
1103.14,0.6426
1103.27,0.6426
1103.39,0.6426
1103.51,0.6426
1103.63,0.6426
1103.76,0.6427
1103.88,0.6427
1104.00,0.6427
1104.12,0.6429
1104.24,0.6429
1104.37,0.6428
1104.49,0.6429
1104.61,0.6429
1104.73,0.6430
1104.86,0.6431
1104.98,0.6431
1105.10,0.6431
1105.23,0.6431
1105.35,0.6432
1105.47,0.6431
1105.59,0.6431
1105.71,0.6431
1105.84,0.6433
1105.95,0.6433
1106.07,0.6434
1106.20,0.6436
1106.32,0.6437
1106.45,0.6437
1106.56,0.6438
1106.69,0.6438
1106.81,0.6439
1106.93,0.6440
1107.05,0.6441
1107.18,0.6442
1107.30,0.6443
1107.42,0.6443
1107.54,0.6443
1107.67,0.6444
1107.79,0.6444
1107.91,0.6445
1108.03,0.6446
1108.16,0.6446
1108.28,0.6446
1108.40,0.6446
1108.52,0.6448
1108.64,0.6447
1108.76,0.6448
1108.89,0.6448
1109.01,0.6448
1109.13,0.6448
1109.25,0.6448
1109.38,0.6449
1109.50,0.6449
1109.62,0.6449
1109.74,0.6450
1109.87,0.6450
1109.99,0.6450
1110.11,0.6451
1110.24,0.6451
1110.35,0.6451
1110.48,0.6451
1110.60,0.6453
1110.72,0.6453
1110.85,0.6453
1110.97,0.6453
1111.09,0.6453
1111.21,0.6454
1111.33,0.6454
1111.46,0.6453
1111.58,0.6453
1111.70,0.6454
1111.82,0.6454
1111.94,0.6454
1112.07,0.6454
1112.19,0.6454
1112.31,0.6454
1112.44,0.6454
1112.56,0.6455
1112.68,0.6455
1112.80,0.6454
1112.93,0.6454
1113.05,0.6454
1113.16,0.6454
1113.29,0.6453
1113.41,0.6453
1113.53,0.6453
1113.66,0.6453
1113.78,0.6454
1113.90,0.6454
1114.02,0.6454
1114.14,0.6455
1114.26,0.6453
1114.39,0.6454
1114.51,0.6454
1114.63,0.6455
1114.75,0.6455
1114.88,0.6455
1115.00,0.6454
1115.12,0.6455
1115.24,0.6456
1115.36,0.6456
1115.48,0.6456
1115.61,0.6457
1115.73,0.6458
1115.85,0.6457
1115.98,0.6457
1116.10,0.6457
1116.22,0.6458
1116.34,0.6458
1116.47,0.6458
1116.59,0.6459
1116.71,0.6460
1116.83,0.6461
1116.96,0.6461
1117.08,0.6460
1117.20,0.6460
1117.33,0.6460
1117.45,0.6461
1117.57,0.6461
1117.69,0.6462
1117.81,0.6461
1117.94,0.6462
1118.06,0.6462
1118.18,0.6461
1118.30,0.6462
1118.42,0.6462
1118.55,0.6462
1118.67,0.6462
1118.79,0.6461
1118.91,0.6461
1119.04,0.6461
1119.16,0.6462
1119.28,0.6461
1119.41,0.6461
1119.53,0.6460
1119.65,0.6460
1119.77,0.6460
1119.89,0.6460
1120.02,0.6460
1120.14,0.6460
1120.26,0.6459
1120.38,0.6459
1120.51,0.6460
1120.63,0.6459
1120.75,0.6458
1120.87,0.6459
1121.00,0.6459
1121.12,0.6460
1121.24,0.6460
1121.36,0.6459
1121.48,0.6459
1121.61,0.6458
1121.73,0.6459
1121.85,0.6459
1121.97,0.6461
1122.10,0.6460
1122.22,0.6461
1122.35,0.6461
1122.46,0.6461
1122.59,0.6461
1122.71,0.6461
1122.83,0.6462
1122.95,0.6463
1123.07,0.6462
1123.19,0.6463
1123.31,0.6463
1123.43,0.6464
1123.56,0.6464
1123.69,0.6465
1123.81,0.6465
1123.93,0.6467
1124.05,0.6467
1124.17,0.6467
1124.30,0.6468
1124.42,0.6468
1124.54,0.6468
1124.66,0.6469
1124.79,0.6469
1124.91,0.6470
1125.03,0.6471
1125.15,0.6472
1125.27,0.6473
1125.39,0.6473
1125.52,0.6474
1125.64,0.6474
1125.76,0.6474
1125.88,0.6476
1126.01,0.6476
1126.13,0.6476
1126.25,0.6476
1126.37,0.6477
1126.50,0.6478
1126.62,0.6478
1126.74,0.6478
1126.86,0.6478
1126.99,0.6480
1127.11,0.6480
1127.24,0.6479
1127.36,0.6480
1127.48,0.6480
1127.60,0.6480
1127.72,0.6480
1127.84,0.6480
1127.97,0.6480
1128.09,0.6481
1128.21,0.6481
1128.33,0.6482
1128.45,0.6483
1128.57,0.6483
1128.70,0.6484
1128.83,0.6485
1128.95,0.6486
1129.07,0.6486
1129.19,0.6487
1129.31,0.6489
1129.43,0.6489
1129.56,0.6489
1129.68,0.6488
1129.80,0.6489
1129.93,0.6490
1130.05,0.6490
1130.17,0.6490
1130.29,0.6491
1130.41,0.6491
1130.54,0.6492
1130.66,0.6492
1130.78,0.6492
1130.90,0.6493
1131.03,0.6492
1131.15,0.6493
1131.27,0.6493
1131.39,0.6494
1131.51,0.6494
1131.64,0.6494
1131.76,0.6493
1131.88,0.6493
1132.00,0.6494
1132.13,0.6494
1132.25,0.6494
1132.37,0.6494
1132.49,0.6495
1132.62,0.6495
1132.74,0.6494
1132.86,0.6494
1132.98,0.6494
1133.10,0.6494
1133.22,0.6494
1133.34,0.6494
1133.46,0.6493
1133.59,0.6493
1133.71,0.6493
1133.83,0.6493
1133.95,0.6493
1134.08,0.6493
1134.20,0.6492
1134.32,0.6492
1134.44,0.6492
1134.57,0.6492
1134.69,0.6493
1134.81,0.6493
1134.93,0.6493
1135.05,0.6493
1135.18,0.6492
1135.30,0.6492
1135.42,0.6492
1135.54,0.6492
1135.66,0.6493
1135.79,0.6492
1135.91,0.6493
1136.03,0.6492
1136.15,0.6492
1136.28,0.6493
1136.40,0.6494
1136.52,0.6493
1136.64,0.6493
1136.77,0.6493
1136.89,0.6494
1137.01,0.6494
1137.13,0.6494
1137.25,0.6494
1137.38,0.6495
1137.50,0.6494
1137.62,0.6493
1137.74,0.6493
1137.87,0.6494
1137.99,0.6494
1138.11,0.6494
1138.23,0.6495
1138.36,0.6494
1138.48,0.6494
1138.60,0.6493
1138.72,0.6493
1138.84,0.6493
1138.97,0.6493
1139.09,0.6492
1139.21,0.6493
1139.34,0.6493
1139.46,0.6493
1139.58,0.6493
1139.70,0.6493
1139.83,0.6493
1139.95,0.6493
1140.07,0.6492
1140.19,0.6493
1140.31,0.6493
1140.43,0.6493
1140.56,0.6492
1140.68,0.6492
1140.80,0.6493
1140.92,0.6493
1141.04,0.6492
1141.17,0.6492
1141.29,0.6492
1141.41,0.6492
1141.54,0.6492
1141.66,0.6491
1141.78,0.6492
1141.90,0.6493
1142.02,0.6492
1142.15,0.6491
1142.27,0.6491
1142.39,0.6491
1142.51,0.6492
1142.63,0.6493
1142.76,0.6492
1142.88,0.6492
1143.00,0.6491
1143.12,0.6489
1143.24,0.6490
1143.37,0.6489
1143.49,0.6489
1143.61,0.6490
1143.73,0.6490
1143.85,0.6490
1143.97,0.6490
1144.10,0.6490
1144.22,0.6491
1144.35,0.6490
1144.47,0.6491
1144.59,0.6491
1144.71,0.6492
1144.84,0.6492
1144.96,0.6493
1145.08,0.6493
1145.20,0.6494
1145.32,0.6494
1145.45,0.6495
1145.57,0.6496
1145.69,0.6496
1145.82,0.6498
1145.94,0.6498
1146.06,0.6499
1146.18,0.6501
1146.31,0.6503
1146.43,0.6504
1146.55,0.6504
1146.67,0.6505
1146.79,0.6505
1146.92,0.6506
1147.04,0.6507
1147.17,0.6508
1147.29,0.6508
1147.41,0.6509
1147.53,0.6510
1147.65,0.6511
1147.77,0.6513
1147.89,0.6514
1148.02,0.6514
1148.14,0.6515
1148.26,0.6516
1148.39,0.6517
1148.51,0.6518
1148.63,0.6519
1148.75,0.6519
1148.88,0.6519
1149.01,0.6521
1149.12,0.6521
1149.24,0.6521
1149.37,0.6521
1149.49,0.6522
1149.61,0.6522
1149.73,0.6523
1149.85,0.6524
1149.98,0.6524
1150.10,0.6524
1150.23,0.6524
1150.34,0.6525
1150.47,0.6525
1150.59,0.6525
1150.71,0.6525
1150.83,0.6525
1150.96,0.6525
1151.08,0.6526
1151.20,0.6526
1151.33,0.6527
1151.45,0.6527
1151.57,0.6527
1151.69,0.6526
1151.82,0.6526
1151.94,0.6526
1152.06,0.6527
1152.18,0.6526
1152.31,0.6527
1152.42,0.6527
1152.55,0.6527
1152.67,0.6528
1152.79,0.6527
1152.91,0.6527
1153.04,0.6527
1153.16,0.6527
1153.28,0.6527
1153.40,0.6527
1153.52,0.6527
1153.65,0.6526
1153.77,0.6525
1153.90,0.6525
1154.02,0.6524
1154.14,0.6524
1154.26,0.6524
1154.38,0.6524
1154.51,0.6525
1154.63,0.6525
1154.75,0.6524
1154.87,0.6524
1154.99,0.6525
1155.11,0.6525
1155.24,0.6525
1155.36,0.6525
1155.48,0.6524
1155.61,0.6524
1155.73,0.6524
1155.85,0.6524
1155.97,0.6524
1156.10,0.6525
1156.22,0.6526
1156.34,0.6526
1156.46,0.6526
1156.58,0.6525
1156.71,0.6525
1156.83,0.6526
1156.95,0.6525
1157.08,0.6525
1157.20,0.6525
1157.32,0.6526
1157.44,0.6526
1157.57,0.6526
1157.69,0.6526
1157.81,0.6526
1157.93,0.6526
1158.05,0.6527
1158.18,0.6526
1158.30,0.6526
1158.42,0.6528
1158.54,0.6528
1158.67,0.6527
1158.79,0.6527
1158.91,0.6527
1159.03,0.6527
1159.16,0.6526
1159.28,0.6527
1159.40,0.6526
1159.52,0.6526
1159.65,0.6525
1159.77,0.6525
1159.89,0.6525
1160.01,0.6526
1160.14,0.6526
1160.26,0.6526
1160.38,0.6526
1160.50,0.6526
1160.62,0.6526
1160.75,0.6526
1160.87,0.6527
1160.99,0.6527
1161.11,0.6527
1161.23,0.6526
1161.36,0.6527
1161.48,0.6527
1161.60,0.6526
1161.72,0.6526
1161.85,0.6527
1161.97,0.6526
1162.09,0.6527
1162.21,0.6527
1162.33,0.6527
1162.46,0.6527
1162.58,0.6527
1162.70,0.6526
1162.83,0.6526
1162.95,0.6526
1163.07,0.6526
1163.19,0.6527
1163.31,0.6527
1163.44,0.6527
1163.56,0.6527
1163.69,0.6527
1163.81,0.6527
1163.93,0.6528
1164.05,0.6529
1164.18,0.6530
1164.30,0.6530
1164.42,0.6530
1164.54,0.6531
1164.67,0.6531
1164.78,0.6532
1164.91,0.6532
1165.03,0.6533
1165.16,0.6533
1165.28,0.6533
1165.40,0.6534
1165.52,0.6535
1165.65,0.6535
1165.77,0.6535
1165.89,0.6536
1166.01,0.6536
1166.14,0.6538
1166.26,0.6540
1166.38,0.6541
1166.50,0.6541
1166.63,0.6542
1166.75,0.6543
1166.88,0.6542
1166.99,0.6543
1167.12,0.6543
1167.24,0.6544
1167.36,0.6544
1167.49,0.6545
1167.61,0.6545
1167.73,0.6545
1167.85,0.6545
1167.98,0.6547
1168.10,0.6547
1168.22,0.6548
1168.35,0.6547
1168.47,0.6548
1168.59,0.6549
1168.71,0.6551
1168.84,0.6551
1168.96,0.6551
1169.08,0.6552
1169.20,0.6551
1169.32,0.6551
1169.45,0.6553
1169.57,0.6554
1169.69,0.6554
1169.82,0.6554
1169.94,0.6554
1170.06,0.6554
1170.18,0.6554
1170.31,0.6554
1170.43,0.6554
1170.55,0.6554
1170.67,0.6555
1170.80,0.6555
1170.92,0.6555
1171.04,0.6555
1171.16,0.6555
1171.28,0.6554
1171.41,0.6554
1171.53,0.6554
1171.65,0.6555
1171.77,0.6553
1171.89,0.6552
1172.02,0.6553
1172.14,0.6552
1172.26,0.6552
1172.39,0.6551
1172.51,0.6550
1172.63,0.6550
1172.76,0.6551
1172.88,0.6552
1173.00,0.6552
1173.12,0.6550
1173.24,0.6551
1173.37,0.6550
1173.49,0.6551
1173.61,0.6551
1173.73,0.6551
1173.86,0.6552
1173.98,0.6552
1174.10,0.6552
1174.23,0.6551
1174.35,0.6551
1174.47,0.6551
1174.59,0.6551
1174.72,0.6551
1174.84,0.6550
1174.96,0.6551
1175.09,0.6550
1175.21,0.6550
1175.33,0.6550
1175.45,0.6550
1175.58,0.6549
1175.70,0.6550
1175.82,0.6551
1175.94,0.6551
1176.07,0.6551
1176.19,0.6550
1176.31,0.6549
1176.43,0.6549
1176.56,0.6549
1176.68,0.6548
1176.80,0.6548
1176.92,0.6548
1177.05,0.6548
1177.17,0.6548
1177.29,0.6549
1177.41,0.6548
1177.53,0.6549
1177.66,0.6550
1177.78,0.6549
1177.90,0.6549
1178.02,0.6550
1178.15,0.6551
1178.27,0.6551
1178.40,0.6551
1178.52,0.6552
1178.64,0.6554
1178.76,0.6554
1178.88,0.6556
1179.01,0.6558
1179.13,0.6558
1179.25,0.6560
1179.37,0.6561
1179.50,0.6562
1179.62,0.6564
1179.74,0.6566
1179.86,0.6568
1179.99,0.6569
1180.11,0.6570
1180.23,0.6571
1180.35,0.6572
1180.48,0.6574
1180.60,0.6576
1180.72,0.6577
1180.84,0.6578
1180.96,0.6579
1181.08,0.6581
1181.21,0.6581
1181.33,0.6582
1181.46,0.6583
1181.58,0.6584
1181.70,0.6585
1181.82,0.6585
1181.94,0.6585
1182.06,0.6585
1182.18,0.6584
1182.31,0.6586
1182.43,0.6586
1182.56,0.6587
1182.68,0.6588
1182.80,0.6590
1182.92,0.6590
1183.04,0.6591
1183.17,0.6592
1183.29,0.6593
1183.41,0.6593
1183.54,0.6594
1183.66,0.6595
1183.78,0.6596
1183.90,0.6597
1184.02,0.6597
1184.14,0.6599
1184.27,0.6600
1184.39,0.6601
1184.51,0.6601
1184.63,0.6601
1184.76,0.6602
1184.88,0.6603
1185.00,0.6605
1185.12,0.6605
1185.24,0.6606
1185.37,0.6608
1185.49,0.6608
1185.61,0.6608
1185.73,0.6608
1185.86,0.6608
1185.98,0.6609
1186.10,0.6609
1186.22,0.6610
1186.35,0.6611
1186.47,0.6612
1186.59,0.6612
1186.71,0.6613
1186.83,0.6614
1186.96,0.6615
1187.08,0.6616
1187.20,0.6616
1187.32,0.6616
1187.45,0.6617
1187.57,0.6618
1187.69,0.6618
1187.81,0.6618
1187.94,0.6619
1188.06,0.6620
1188.18,0.6619
1188.30,0.6619
1188.43,0.6621
1188.55,0.6621
1188.68,0.6622
1188.80,0.6623
1188.92,0.6624
1200,0.6626
